datetime,day of week,total,place,product_names,quantities_product,Order status,location,Driver_id
2024-03-19 14:47:00,Thur,15.1,Gloucester Road,"angbutter, gateau chocolat, orange pound","[1.0, 1.0, 1.0]",Completed,"37.883785128652626, 127.72605204376933",5
2024-03-19 15:11:00,Thur,20.0,City Centre,"caffe latte, tiramisu croissant","[2.0, 2.0]",Completed,"37.8898605808054, 127.84425819917088",2
2024-03-20 11:29:00,Fri,25.8,City Centre,"angbutter, americano, cacao deep, pain au chocolat","[1.0, 2.0, 1.0, 2.0]",Completed,"37.88929326083168, 127.84368164614325",3
2024-03-20 12:17:00,Fri,28.8,Southville,"angbutter, plain bread, croissant, pain au chocolat, vanilla latte","[1.0, 1.0, 3.0, 1.0, 1.0]",Completed,"37.87739126214986, 127.75428617223342",4
2024-03-20 12:33:00,Fri,16.1,Cotham,"angbutter, orange pound","[2.0, 1.0]",Completed,"37.888474919847276, 127.7449905605276",2
2024-03-20 12:34:00,Fri,17.0,Gloucester Road,"plain bread, croissant, pain au chocolat, orange pound","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88497691683309, 127.72744877394314",1
2024-03-20 13:48:00,Fri,19.3,Bedminster,"angbutter, americano, croissant","[1.0, 2.0, 1.0]",Completed,"37.85577961703813, 127.7311888888012",2
2024-03-20 14:19:00,Fri,14.8,Southville,"angbutter, plain bread, orange pound","[1.0, 1.0, 1.0]",Completed,"37.87680058968276, 127.75400066348581",5
2024-03-20 15:40:00,Fri,14.0,Montpelier,"angbutter, plain bread, orange pound","[1.0, 1.0, 1.0]",Completed,"37.877040103412035, 127.74748094571618",3
2024-03-21 11:04:00,Sat,27.8,City Centre,"angbutter, americano, tiramisu croissant, pain au chocolat, orange pound, berry ade","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88954254463756, 127.84417811641244",4
2024-03-21 11:04:00,Sat,16.1,Stokes Croft,"angbutter, plain bread","[2.0, 1.0]",Completed,"37.86027860761879, 127.74987067232594",5
2024-03-21 11:28:00,Sat,31.6,City Centre,"angbutter, plain bread, jam, americano, croissant, pain au chocolat","[2.0, 1.0, 1.0, 2.0, 1.0, 1.0]",Completed,"37.88913671774667, 127.84448089986005",4
2024-03-21 11:33:00,Sat,20.0,City Centre,"plain bread, cacao deep, pain au chocolat, orange pound, wiener","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.889935013289566, 127.84434392410492",2
2024-03-21 11:44:00,Sat,27.6,Barton Hill,"angbutter, croissant, tiramisu croissant, orange pound","[2.0, 2.0, 1.0, 1.0]",Completed,"37.87300359722479, 127.72860997680641",3
2024-03-21 12:02:00,Sat,37.7,Stokes Croft,"angbutter, plain bread, cacao deep","[5.0, 1.0, 2.0]",Completed,"37.85940394261708, 127.7509296577929",4
2024-03-21 12:07:00,Sat,14.3,Southville,"angbutter, plain bread, jam, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.87657867700993, 127.75431647283698",3
2024-03-21 12:11:00,Sat,20.9,City Centre,"angbutter, tiramisu croissant, gateau chocolat","[2.0, 1.0, 1.0]",Completed,"37.88932780985081, 127.84478609045263",5
2024-03-21 12:34:00,Sat,14.8,City Centre,"angbutter, croissant, pandoro","[1.0, 1.0, 1.0]",Completed,"37.88964929292691, 127.84479466735836",3
2024-03-21 12:51:00,Sat,18.3,City Centre,"angbutter, plain bread, caffe latte, pain au chocolat","[1.0, 1.0, 1.0, 1.0]",Completed,"37.8899089393802, 127.84397009614754",5
2024-03-21 13:32:00,Sat,19.3,City Centre,"angbutter, croissant, tiramisu croissant, orange pound","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88858135761066, 127.84504405316065",1
2024-03-21 13:38:00,Sat,17.5,Stokes Croft,"plain bread, americano, croissant","[2.0, 1.0, 1.0]",Completed,"37.85934668852476, 127.7497884082336",3
2024-03-21 13:41:00,Sat,17.8,City Centre,"angbutter, plain bread, pain au chocolat","[2.0, 1.0, 1.0]",Completed,"37.88814195129527, 127.84415345679369",3
2024-03-21 14:17:00,Sat,33.1,Southville,"angbutter, plain bread, americano, croissant","[2.0, 2.0, 1.0, 3.0]",Completed,"37.87843322917331, 127.7553567946087",2
2024-03-21 14:28:00,Sat,15.8,City Centre,"angbutter, tiramisu croissant, pandoro","[1.0, 1.0, 1.0]",Completed,"37.88916219482281, 127.84462566904216",4
2024-03-21 15:02:00,Sat,16.4,Redfield,angbutter,[3.0],Completed,,1
2024-03-21 15:14:00,Sat,19.6,City Centre,"angbutter, tiramisu croissant, gateau chocolat, orange pound","[1.0, 1.0, 1.0, 1.0]",Completed,"37.8898866097668, 127.84449810043155",3
2024-03-22 11:02:00,Sun,18.5,Cotham,"pain au chocolat, almond croissant, wiener","[2.0, 1.0, 2.0]",Completed,"37.88809187099494, 127.74497561241",4
2024-03-22 11:22:00,Sun,14.8,Montpelier,"angbutter, americano","[1.0, 2.0]",Completed,"37.877870042994495, 127.74720866838507",2
2024-03-22 11:34:00,Sun,15.1,Redfield,"angbutter, plain bread","[2.0, 1.0]",Completed,,5
2024-03-22 11:43:00,Sun,32.9,City Centre,"angbutter, plain bread, americano, tiramisu croissant, vanilla latte","[3.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88990450494696, 127.84547945082771",3
2024-03-22 12:19:00,Sun,16.6,Bedminster,"angbutter, americano","[2.0, 1.0]",Completed,"37.85567190171156, 127.73131988098305",3
2024-03-22 12:38:00,Sun,31.5,Bedminster,"angbutter, tiramisu croissant","[5.0, 1.0]",Completed,"37.8547358098513, 127.73101035395405",1
2024-03-22 12:43:00,Sun,15.1,Southville,"angbutter, pain au chocolat","[2.0, 1.0]",Completed,"37.87700735780647, 127.75513097345078",4
2024-03-22 13:19:00,Sun,21.8,City Centre,"angbutter, plain bread, americano","[1.0, 1.0, 2.0]",Completed,"37.888500724614495, 127.84538268171433",4
2024-03-22 13:21:00,Sun,20.9,Stokes Croft,"angbutter, plain bread","[3.0, 1.0]",Completed,"37.86072669715632, 127.74970472078105",2
2024-03-22 13:52:00,Sun,15.6,Southville,"angbutter, americano","[2.0, 1.0]",Completed,"37.877332618369735, 127.75406293440167",3
2024-03-22 14:31:00,Sun,19.5,Easton,"americano, croissant, tiramisu croissant","[1.0, 2.0, 1.0]",Completed,"37.92500577802249, 127.72861100189398",3
2024-03-22 14:51:00,Sun,16.1,City Centre,"angbutter, vanilla latte","[2.0, 1.0]",Completed,"37.89004032038851, 127.84546128716883",4
2024-03-22 15:21:00,Sun,19.3,Cotham,"angbutter, americano, almond croissant","[1.0, 2.0, 1.0]",Completed,"37.88781504931225, 127.74588124467968",2
2024-03-23 11:06:00,Mon,14.5,Barton Hill,"plain bread, tiramisu croissant, orange pound","[1.0, 1.0, 1.0]",Completed,"37.872822110907315, 127.72689723498289",4
2024-03-23 11:53:00,Mon,14.5,Montpelier,"plain bread, tiramisu croissant","[1.0, 2.0]",Completed,"37.8770664675535, 127.7473766799868",4
2024-03-23 12:04:00,Mon,15.5,City Centre,"tiramisu croissant, pandoro","[1.0, 2.0]",Completed,"37.88968279103787, 127.84511136271988",1
2024-03-23 12:37:00,Mon,34.1,St George,"angbutter, americano, pandoro, berry ade, merinque cookies","[2.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.861044677249694, 127.70142539796994",5
2024-03-23 12:44:00,Mon,15.0,Stokes Croft,"tiramisu croissant, cacao deep, pain au chocolat","[1.0, 1.0, 1.0]",Completed,"37.860191800891656, 127.75135248115882",5
2024-03-23 13:12:00,Mon,18.6,Gloucester Road,"angbutter, plain bread, croissant","[2.0, 1.0, 1.0]",Completed,"37.88482603511611, 127.72796656753843",4
2024-03-23 13:57:00,Mon,17.8,City Centre,"angbutter, plain bread, croissant","[2.0, 1.0, 1.0]",Completed,"37.888827013109136, 127.84477436646077",5
2024-03-23 13:58:00,Mon,24.2,Redfield,"angbutter, cacao deep, gateau chocolat","[3.0, 1.0, 1.0]",Completed,,1
2024-03-23 14:32:00,Mon,40.7,City Centre,"angbutter, tiramisu croissant, pain au chocolat","[4.0, 2.0, 3.0]",Completed,"37.88986420504653, 127.84405923394324",2
2024-03-23 14:49:00,Mon,18.3,Southville,"angbutter, plain bread, caffe latte","[1.0, 2.0, 1.0]",Completed,"37.87648331619537, 127.75545442570466",1
2024-03-25 11:05:00,Wed,19.3,Ashley Down,"angbutter, tiramisu croissant, pain au chocolat","[1.0, 1.0, 2.0]",Completed,"37.88642621589947, 127.71455013596342",1
2024-03-25 11:13:00,Wed,15.8,Clifton,"angbutter, pandoro, orange pound","[1.0, 1.0, 1.0]",Completed,"37.871671567525595, 127.72428955628996",4
2024-03-25 12:42:00,Wed,18.8,Totterdown,"angbutter, plain bread, tiramisu croissant, cacao deep","[1.0, 1.0, 1.0, 1.0]",Completed,,2
2024-03-25 14:08:00,Wed,18.0,Bedminster,"croissant, pain au chocolat, berry ade","[2.0, 1.0, 1.0]",Completed,"37.855550772480555, 127.73138430198085",5
2024-03-25 14:12:00,Wed,22.3,Gloucester Road,"angbutter, croissant, tiramisu croissant, cacao deep, pain au chocolat","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88353228472032, 127.72650454550222",2
2024-03-25 14:17:00,Wed,21.3,Stokes Croft,"angbutter, caffe latte, tiramisu croissant","[1.0, 2.0, 1.0]",Completed,"37.86023201396266, 127.74985830309288",2
2024-03-25 14:38:00,Wed,14.0,Southville,"plain bread, americano, orange pound","[1.0, 1.0, 1.0]",Completed,"37.87837642174589, 127.7541974263554",4
2024-03-25 14:57:00,Wed,14.5,Totterdown,"plain bread, tiramisu croissant, orange pound","[1.0, 1.0, 1.0]",Completed,,5
2024-03-25 15:54:00,Wed,16.4,Southville,angbutter,[3.0],Completed,"37.87663209106172, 127.75508361786595",5
2024-03-25 15:59:00,Wed,35.6,Totterdown,angbutter,[7.0],Completed,,2
2024-03-25 16:17:00,Wed,20.3,Cotham,"angbutter, americano, cheese cake, orange pound","[1.0, 1.0, 1.0, 1.0]",Completed,"37.887365406581424, 127.74594322606376",4
2024-03-26 11:04:00,Thur,15.3,Stokes Croft,"tiramisu croissant, cacao deep, gateau chocolat","[1.0, 1.0, 1.0]",Completed,"37.859376479729015, 127.75119267251254",2
2024-03-26 11:04:00,Thur,16.6,City Centre,"angbutter, plain bread, jam","[2.0, 1.0, 1.0]",Completed,"37.88818859001738, 127.84470578668935",5
2024-03-26 11:32:00,Thur,43.2,Stokes Croft,"angbutter, plain bread, croissant, cacao deep, wiener","[4.0, 2.0, 1.0, 2.0, 1.0]",Completed,"37.8598347674993, 127.7494486150336",1
2024-03-26 13:06:00,Thur,18.3,City Centre,"angbutter, plain bread, caffe latte, pain au chocolat","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88985034486177, 127.84472964851003",5
2024-03-26 14:35:00,Thur,24.7,Redfield,"angbutter, pain au chocolat","[4.0, 1.0]",Completed,,1
2024-03-26 14:44:00,Thur,31.1,Clifton,"angbutter, croissant, tiramisu croissant, pain au chocolat, gateau chocolat, pandoro","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.87132243462208, 127.7234218241488",1
2024-03-26 15:07:00,Thur,15.8,Clifton,"angbutter, tiramisu croissant, orange pound","[1.0, 1.0, 1.0]",Completed,"37.87026068484702, 127.72258561791614",5
2024-03-26 15:10:00,Thur,26.9,City Centre,"angbutter, pain au chocolat","[3.0, 3.0]",Completed,"37.88979961426648, 127.8440428351328",4
2024-03-26 15:22:00,Thur,14.8,Gloucester Road,"angbutter, croissant, tiramisu croissant","[1.0, 1.0, 1.0]",Completed,"37.88478815415373, 127.72761516508727",3
2024-03-27 11:42:00,Fri,17.0,Gloucester Road,"plain bread, tiramisu croissant, pain au chocolat","[2.0, 1.0, 1.0]",Completed,"37.8838216504968, 127.72794215213187",5
2024-03-27 11:51:00,Fri,14.8,Southville,"angbutter, americano, cacao deep","[1.0, 1.0, 1.0]",Completed,"37.8765387173614, 127.75435511903929",4
2024-03-27 13:00:00,Fri,19.5,Bedminster,"plain bread, croissant, tiramisu croissant, cheese cake","[1.0, 1.0, 1.0, 1.0]",Completed,"37.85537709772682, 127.7319096727699",3
2024-03-27 13:10:00,Fri,18.5,Southville,"caffe latte, tiramisu croissant, cacao deep, pain au chocolat","[1.0, 1.0, 1.0, 1.0]",Completed,"37.876823869308645, 127.75432580216541",2
2024-03-27 13:36:00,Fri,24.8,Totterdown,"angbutter, plain bread, jam, cacao deep, wiener","[2.0, 1.0, 1.0, 1.0, 2.0]",Completed,,5
2024-03-27 14:19:00,Fri,15.3,City Centre,"angbutter, plain bread, jam, croissant","[1.0, 1.0, 1.0, 1.0]",Completed,"37.89002473358299, 127.84399138292054",2
2024-03-27 15:11:00,Fri,15.1,City Centre,"angbutter, pain au chocolat","[2.0, 1.0]",Completed,"37.88911722473386, 127.8454586883895",3
2024-03-27 15:36:00,Fri,28.8,Easton,"angbutter, americano, croissant, tiramisu croissant, pain au chocolat, vanilla latte","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.924970795096684, 127.72930472760285",4
2024-03-27 15:38:00,Fri,16.1,City Centre,"angbutter, milk tea","[2.0, 1.0]",Completed,"37.888827272750795, 127.84394719041697",3
2024-03-27 15:48:00,Fri,14.0,City Centre,"americano, croissant, tiramisu croissant","[1.0, 1.0, 1.0]",Completed,"37.88849114808832, 127.84376373473968",1
2024-03-27 16:23:00,Fri,14.8,Montpelier,"angbutter, cacao deep","[1.0, 2.0]",Completed,"37.87731286672719, 127.74762521802147",2
2024-03-28 11:09:00,Sat,26.3,Montpelier,"angbutter, plain bread, croissant, tiramisu croissant, lemon ade","[1.0, 2.0, 2.0, 1.0, 1.0]",Completed,"37.876437695464006, 127.74775052344579",4
2024-03-28 11:14:00,Sat,19.3,City Centre,"angbutter, croissant, almond croissant, pandoro","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88941471178903, 127.84394920867706",2
2024-03-28 11:38:00,Sat,14.8,Southville,"angbutter, croissant, tiramisu croissant","[1.0, 1.0, 1.0]",Completed,"37.87713061019164, 127.75513559879055",2
2024-03-28 11:55:00,Sat,40.3,Gloucester Road,"angbutter, plain bread, jam, americano, caffe latte, tiramisu croissant, pain au chocolat, milk tea, wiener","[1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88476037587768, 127.7275794058336",1
2024-03-28 12:17:00,Sat,15.5,Montpelier,"jam, croissant, tiramisu croissant, cacao deep","[1.0, 1.0, 1.0, 1.0]",Completed,"37.87636482783987, 127.74768955651398",3
2024-03-28 13:05:00,Sat,22.6,Southville,"angbutter, tiramisu croissant, wiener","[3.0, 1.0, 1.0]",Completed,"37.87823223734797, 127.75501346262563",3
2024-03-28 13:36:00,Sat,18.0,Montpelier,"pain au chocolat, pandoro, orange pound","[2.0, 1.0, 1.0]",Completed,"37.877429930823205, 127.74764147630101",3
2024-03-28 13:39:00,Sat,24.1,Barton Hill,"angbutter, americano, tiramisu croissant, cacao deep","[2.0, 1.0, 1.0, 1.0]",Completed,"37.87327226979405, 127.72784574874058",3
2024-03-28 15:14:00,Sat,16.6,Stokes Croft,"angbutter, gateau chocolat, cheese cake","[1.0, 1.0, 1.0]",Completed,"37.86093213038161, 127.7503172930601",5
2024-03-29 11:09:00,Sun,21.8,Bedminster,"angbutter, croissant, pain au chocolat","[1.0, 2.0, 2.0]",Completed,"37.855480574898934, 127.73179979677508",2
2024-03-29 11:25:00,Sun,27.8,Old Market,"angbutter, plain bread, americano, caffe latte, tiramisu croissant, pain au chocolat","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.84253243607763, 127.78323372944935",2
2024-03-29 11:59:00,Sun,15.8,Old Market,"angbutter, croissant, caffe latte","[1.0, 1.0, 1.0]",Completed,"37.84106826271197, 127.78380361338841",4
2024-03-29 12:02:00,Sun,29.8,Montpelier,"croissant, tiramisu croissant, pain au chocolat, gateau chocolat, wiener","[2.0, 1.0, 1.0, 1.0, 2.0]",Completed,"37.87695211770056, 127.74734244845797",4
2024-03-29 12:09:00,Sun,14.1,Totterdown,"angbutter, wiener","[2.0, 1.0]",Completed,,4
2024-03-29 12:15:00,Sun,26.9,Stokes Croft,"angbutter, plain bread, jam, tiramisu croissant","[3.0, 1.0, 1.0, 1.0]",Completed,"37.86007878646945, 127.74970268949731",4
2024-03-29 12:31:00,Sun,19.3,Gloucester Road,"angbutter, americano, orange pound","[1.0, 1.0, 1.0]",Completed,"37.88512485401238, 127.7277008666484",2
2024-03-29 12:59:00,Sun,24.3,Stokes Croft,"angbutter, plain bread, jam, cacao deep, gateau chocolat, orange pound","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.859538255877915, 127.75005562700296",5
2024-03-29 13:04:00,Sun,29.6,Totterdown,"angbutter, plain bread, pandoro, wiener","[3.0, 1.0, 1.0, 1.0]",Completed,,2
2024-03-29 13:16:00,Sun,19.6,Cotham,"angbutter, croissant, tiramisu croissant","[2.0, 1.0, 1.0]",Completed,"37.88797302254383, 127.74595739164693",3
2024-03-29 13:16:00,Sun,18.6,City Centre,"angbutter, plain bread","[2.0, 2.0]",Completed,"37.88878665225109, 127.84450030463795",1
2024-03-29 13:28:00,Sun,15.0,City Centre,"plain bread, jam, croissant, tiramisu croissant","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88834614856043, 127.84390604506197",3
2024-03-29 14:02:00,Sun,26.3,Barton Hill,"angbutter, americano, croissant, vanilla latte","[1.0, 2.0, 2.0, 1.0]",Completed,"37.872083331195675, 127.72704138414396",4
2024-03-29 15:37:00,Sun,15.3,Clifton,"angbutter, americano, tiramisu croissant","[1.0, 1.0, 1.0]",Completed,"37.87107296180621, 127.72254785636049",5
2024-03-29 12:09:00,Sun,16.1,Southville,"angbutter, almond croissant","[2.0, 1.0]",Completed,"37.877290307126515, 127.75374536145256",3
2024-03-30 11:22:00,Mon,17.3,St George,"angbutter, orange pound, wiener","[1.0, 1.0, 2.0]",Completed,"37.859873738558655, 127.70158015173402",1
2024-03-30 11:28:00,Mon,28.6,St George,"angbutter, tiramisu croissant, pain au chocolat","[2.0, 2.0, 2.0]",Completed,"37.859430357990526, 127.7012828846339",1
2024-03-30 12:07:00,Mon,19.3,Cotham,"angbutter, croissant, caffe latte, pandoro","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88719855454439, 127.74506574695162",3
2024-03-30 13:25:00,Mon,18.8,Montpelier,"angbutter, tiramisu croissant, cacao deep, pain au chocolat","[1.0, 1.0, 1.0, 1.0]",Completed,"37.877307562656476, 127.74807430300076",2
2024-03-30 13:38:00,Mon,14.5,Montpelier,"plain bread, tiramisu croissant, orange pound","[1.0, 1.0, 1.0]",Completed,"37.87697119180791, 127.74762883699223",2
2024-03-30 14:08:00,Mon,32.4,Bedminster,"angbutter, plain bread, croissant, orange pound","[3.0, 1.0, 2.0, 1.0]",Completed,"37.85619260111351, 127.73116049890189",5
2024-03-30 14:46:00,Mon,14.8,Montpelier,"angbutter, pain au chocolat, almond croissant","[1.0, 1.0, 1.0]",Completed,"37.877621304329224, 127.74787556690985",5
2024-03-30 15:07:00,Mon,17.8,Southville,"angbutter, croissant, pain au chocolat, merinque cookies","[1.0, 1.0, 1.0, 1.0]",Completed,"37.87793289544636, 127.75545583210975",4
2024-03-30 16:21:00,Mon,19.8,Easton,"angbutter, plain bread, croissant, cacao deep","[1.0, 1.0, 1.0, 1.0]",Completed,"37.92399495981229, 127.7281158901282",4
2024-03-30 16:22:00,Mon,35.3,Bedminster,"angbutter, plain bread","[6.0, 1.0]",Completed,"37.854465461059206, 127.73052575162146",4
2024-04-01 11:01:00,Wed,16.4,Totterdown,angbutter,[3.0],Completed,,4
2024-04-01 11:15:00,Wed,29.4,Cotham,"angbutter, americano, orange pound","[3.0, 1.0, 2.0]",Completed,"37.888515817356684, 127.74516450027632",2
2024-04-01 11:54:00,Wed,16.1,Gloucester Road,"angbutter, pandoro","[2.0, 1.0]",Completed,"37.883892062616994, 127.72736588149432",1
2024-04-01 12:32:00,Wed,23.1,Montpelier,"angbutter, croissant, pain au chocolat, almond croissant","[2.0, 1.0, 1.0, 1.0]",Completed,"37.876864023199055, 127.7471584344459",3
2024-04-01 12:45:00,Wed,18.3,City Centre,"angbutter, plain bread, tiramisu croissant, pain au chocolat","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88911730871104, 127.84514995424873",3
2024-04-01 13:29:00,Wed,32.1,Stokes Croft,"angbutter, plain bread, tiramisu croissant, pain au chocolat, gateau chocolat, orange pound","[1.0, 1.0, 2.0, 1.0, 1.0, 1.0]",Completed,"37.85914222940299, 127.74941164440101",2
2024-04-01 13:44:00,Wed,22.8,City Centre,"angbutter, plain bread, croissant, lemon ade","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88925551718553, 127.84540690667227",2
2024-04-01 13:49:00,Wed,28.8,Bedminster,"angbutter, americano, tiramisu croissant, pain au chocolat, milk tea, vanilla latte","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.8549966401966, 127.73053489785478",4
2024-04-01 14:18:00,Wed,24.3,Montpelier,"angbutter, tiramisu croissant, cacao deep, vanilla latte","[1.0, 1.0, 1.0, 2.0]",Completed,"37.87719890749196, 127.74809135844059",3
2024-04-01 14:28:00,Wed,18.8,City Centre,"angbutter, americano, pain au chocolat, orange pound","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88949015996214, 127.84555138187052",4
2024-04-02 11:06:00,Thur,16.0,City Centre,angbutter,[4.0],Completed,"37.88871499241952, 127.845355268513",2
2024-04-02 11:06:00,Thur,15.8,Totterdown,"angbutter, caffe latte, tiramisu croissant","[1.0, 1.0, 1.0]",Completed,,5
2024-04-02 11:43:00,Thur,22.8,Bedminster,"angbutter, plain bread, tiramisu croissant, pain au chocolat","[1.0, 1.0, 1.0, 1.0]",Completed,"37.856315526909384, 127.73189694899085",5
2024-04-02 11:54:00,Thur,15.3,Totterdown,"angbutter, jam, croissant, pain au chocolat","[1.0, 1.0, 1.0, 1.0]",Completed,,3
2024-04-02 12:01:00,Thur,18.6,Southville,"angbutter, plain bread","[2.0, 2.0]",Completed,"37.87693011186665, 127.7550343820318",3
2024-04-02 12:11:00,Thur,28.8,City Centre,"angbutter, plain bread, jam, croissant, tiramisu croissant, almond croissant, pandoro","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88833064765908, 127.8451493498198",3
2024-04-02 12:38:00,Thur,18.0,Clifton,"angbutter, croissant, orange pound","[2.0, 1.0, 1.0]",Completed,"37.87156602327873, 127.72381663720286",4
2024-04-02 13:12:00,Thur,15.8,Stokes Croft,"angbutter, plain bread, orange pound","[1.0, 1.0, 1.0]",Completed,"37.86052328091046, 127.7503792225737",4
